Apr_AC1,Post_AC1,FD1,FD2,AI1,Apr_AC2,Post_AC2,POLO,STATUS
1,0.8,0.6,0.6,0.777778,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
0,0,0,0,0,0,0,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.4,0.888889,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0,0.6,0.6,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,0.555556,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.4,0.6,0.888889,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,0.888889,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,0.888889,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,0.888889,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,0.888889,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.4,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.4,1,0.625,0.6,VARZEA_DA_PALMA,Reprov
1,0.8,0.6,0.6,0,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,0.944444,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.4,0,0.777778,0.875,0.8,VARZEA_DA_PALMA,Aprov
0,0,0.4,0.6,0,0,0,VARZEA_DA_PALMA,Reprov
1,0.8,0.6,0.6,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,0.888889,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,1,0,0,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,0.888889,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.4,0.6,0.888889,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.4,0,0.625,0.6,VARZEA_DA_PALMA,Aprov
1,0.8,0.4,0.6,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,0.888889,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.4,1,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.4,0.4,0.777778,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,0.888889,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.4,0.6,0.777778,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,1,1,1,0.875,0.72,BURITIS,Aprov
1,0.8,1,1,1,0.875,0.72,BURITIS,Aprov
1,0.6,1,1,1,0.875,0.58,BURITIS,Aprov
1,0.8,1,1,1,0.875,0.69,BURITIS,Aprov
1,0.7,1,1,1,0.875,0.55,BURITIS,Aprov
1,0.8,1,1,1,0.875,0.72,BURITIS,Aprov
1,0.8,1,1,1,0.875,0.65,BURITIS,Aprov
1,0.7,1,1,1,0.875,0.55,BURITIS,Aprov
1,0.8,1,1,1,0.875,0.8,BURITIS,Aprov
1,0.6,1,1,1,0.875,0.58,BURITIS,Aprov
1,0.8,1,1,0,0.875,0.8,BURITIS,Aprov
1,0.6,1,1,1,0.875,0.58,BURITIS,Aprov
1,0.6,1,1,1,0.875,0.58,BURITIS,Aprov
1,0.65,1,1,0,0.875,0.6,BURITIS,Aprov
1,0.8,1,1,0,0,0,BURITIS,Reprov
0,0,0,1,1,0.875,0.8,BURITIS,Aprov
1,0.65,1,1,1,0.875,0.6,BURITIS,Aprov
1,0.8,1,1,0,0.875,0.8,BURITIS,Aprov
1,0.8,1,1,1,0.875,0.72,BURITIS,Aprov
1,0.8,1,1,1,0.875,0.8,BURITIS,Aprov
0,0,0,0,0,0,0,BURITIS,Reprov
1,0.8,1,1,0,0,0,BURITIS,Reprov
1,0.8,1,1,1,0.875,0.8,BURITIS,Aprov
1,0.65,1,1,1,0.875,0.6,BURITIS,Aprov
1,0.7,1,1,1,0.875,0.55,BURITIS,Aprov
1,0.8,1,1,1,0.875,0.72,BURITIS,Aprov
0.571429,0.5,1,1,1,0.875,0.6,BURITIS,Aprov
0,0,0,0,0,0,0,BURITIS,Reprov
1,0.8,1,1,0,0.875,0.69,BURITIS,Aprov
1,0.8,1,1,1,0.875,0.8,BURITIS,Aprov
1,0.8,1,1,1,0.875,0.65,BURITIS,Aprov
0,0,0,0,0,0,0,BURITIS,Reprov
1,0.8,1,1,1,0.875,0.69,BURITIS,Aprov
1,0.8,0,1,1,0,0,BURITIS,Aprov
1,0.8,1,1,0.666667,0.875,0.8,BURITIS,Aprov
0,0,0,0,0,0,0,BURITIS,Reprov
1,0.8,1,1,1,0.875,0.6,BURITIS,Aprov
0,0,0,0,0,0,0,BURITIS,Reprov
0.714286,0,1,1,1,0.875,0.6,BURITIS,Aprov
1,0.8,1,1,0.833333,0.875,0.65,BURITIS,Aprov
0,0,0,0,0,0,0,BURITIS,Reprov
1,0.8,1,1,1,0.875,0.8,BURITIS,Aprov
1,0.8,1,1,0.5,0.875,0.65,BURITIS,Aprov
1,0.8,1,1,1,0.875,0.8,BURITIS,Aprov
1,0.8,1,1,1,0.875,0.8,BURITIS,Aprov
1,0.7,1,1,1,0.875,0.55,BURITIS,Aprov
1,0.8,1,1,1,0.875,0.8,BURITIS,Aprov
1,0.8,1,1,1,0.875,0.8,BURITIS,Aprov
1,0.8,1,1,0.666667,0.875,0.8,BURITIS,Aprov
1,0.8,1,1,1,0.875,0.69,BURITIS,Aprov
1,0.8,1,1,1,0.875,0.69,BURITIS,Aprov
1,0.8,1,1,0,0.875,0.65,BURITIS,Aprov
1,0.6,0.4,0.6,0.944444,0.875,0.65,MONTE_AZUL,Aprov
1,0.6,0.6,0.6,0.944444,0.875,0.65,MONTE_AZUL,Aprov
1,0.8,0.6,0.6,0.944444,0.875,0.8,MONTE_AZUL,Aprov
1,0.7,0.2,0.6,0,0.875,0,MONTE_AZUL,Reprov
1,0.7,0.6,0.6,0.666667,0.875,0.8,MONTE_AZUL,Aprov
1,0.8,0,0,0,0.875,0.75,MONTE_AZUL,Aprov
1,0.8,0.4,0.6,1,0.875,0.8,MONTE_AZUL,Aprov
1,0.8,0.4,0.6,0.722222,0.875,0.8,MONTE_AZUL,Aprov
1,0.7,0.6,0.6,0.388889,0.875,0.8,MONTE_AZUL,Aprov
1,0.7,0.6,0.6,0.888889,0.875,0,MONTE_AZUL,Aprov
1,0.7,0.6,0.6,0.944444,0.875,0.8,MONTE_AZUL,Aprov
1,0.8,0.6,0.6,0.666667,0.875,0.8,MONTE_AZUL,Aprov
1,0.8,0.4,0.6,1,0.875,0.7,MONTE_AZUL,Aprov
1,0.8,0.6,0.6,0.888889,0.875,0.8,MONTE_AZUL,Aprov
0,0,0,0.6,0.888889,0.875,0.8,MONTE_AZUL,Aprov
1,0.7,0.2,0.6,1,0.875,0.75,MONTE_AZUL,Aprov
1,0.7,0.4,0.6,0.944444,0.875,0.75,MONTE_AZUL,Aprov
1,0.8,0.6,0.6,1,0.875,0.7,MONTE_AZUL,Aprov
1,0.8,0.4,0.6,0.833333,0.875,0.8,MONTE_AZUL,Aprov
1,0.8,0.6,0.6,0.805556,0.875,0.8,MONTE_AZUL,Aprov
1,0.7,0.6,0.6,0.722222,0.875,0.8,MONTE_AZUL,Aprov
1,0.7,0.4,0.4,0.527778,0.875,0.8,MONTE_AZUL,Aprov
1,0.8,0.4,0.6,0.777778,0.875,0.8,MONTE_AZUL,Aprov
1,0.6,0.6,0.6,0.555556,0.875,0.65,MONTE_AZUL,Aprov
0,0,0,0,0,0,0,MONTE_AZUL,Reprov
1,0.8,0.6,0.6,0,0.875,0.8,MONTE_AZUL,Aprov
1,0.8,0.6,0.6,0.722222,0,0,MONTE_AZUL,Reprov
1,0.8,0.4,0.6,0.888889,0.875,0,MONTE_AZUL,Aprov
1,0.6,0.4,0.6,1,0.875,0.65,MONTE_AZUL,Aprov
0,0,0.6,0.6,0.666667,0.875,0,MONTE_AZUL,Aprov
1,0.8,0.4,0.6,0.944444,0.875,0.7,MONTE_AZUL,Aprov
1,0.8,0.6,0.6,0.777778,0.875,0.8,MONTE_AZUL,Aprov
1,0.8,0,0.6,0.944444,0.875,0.8,MONTE_AZUL,Aprov
1,0.7,0.6,0.6,1,0.875,0,MONTE_AZUL,Aprov
1,0.7,0,0.6,0,0.875,0.75,MONTE_AZUL,Aprov
1,0.7,0.6,0.6,0.944444,0.875,0.8,MONTE_AZUL,Aprov
1,0.8,0.6,0.6,0.888889,0.875,0,MONTE_AZUL,Aprov
0,0,0,0,0,0.875,0.7,MONTE_AZUL,Aprov
1,0.8,0.6,0.6,0.944444,0.875,0.8,MONTE_AZUL,Aprov
1,0.7,0.6,0.6,0.666667,0.875,0.75,MONTE_AZUL,Aprov
1,0.6,0.4,0.4,0.416667,0.875,0.65,MONTE_AZUL,Aprov
1,0.8,0.6,0.6,0.611111,0.875,0.8,MONTE_AZUL,Aprov
1,0.8,0.6,0.6,0.944444,0.875,0.7,MONTE_AZUL,Aprov
1,0.8,0.6,0.6,0.944444,0.875,0.8,MONTE_AZUL,Aprov
1,0.8,0.2,1,0,0.875,0,MONTE_AZUL,Reprov
1,0.8,0.4,0.6,0.5,0.875,0.75,MONTE_AZUL,Aprov
0,0,0,0,0,0,0,MONTE_AZUL,Reprov
1,0.8,0.6,0.6,0.666667,0.875,0.8,MONTE_AZUL,Aprov
1,0.8,0.6,0.6,0.888889,0.875,0.8,MONTE_AZUL,Aprov
1,0.8,0.6,0.6,0.833333,0.875,0.8,MONTE_AZUL,Aprov
1,0.8,0.4,0.6,0.888889,0,0.8,MONTE_AZUL,Aprov
0,0,0,0,0,0.875,0,NOVA_SERRANA,Reprov
1,0.6,0.6,0.4,1,0,0.6,NOVA_SERRANA,Aprov
1,0.8,0.2,0.6,0.888889,0.875,0.7,NOVA_SERRANA,Aprov
1,0.7,0.6,0.6,0.888889,0.875,0.8,NOVA_SERRANA,Aprov
1,0.7,0.6,0.6,0.888889,0.875,0.75,NOVA_SERRANA,Aprov
1,0.75,0.6,0.6,0.888889,0.875,0,NOVA_SERRANA,Aprov
1,0,0.4,0.6,0.944444,0,0.75,NOVA_SERRANA,Aprov
0,0,0,0,0,0,0,NOVA_SERRANA,Reprov
1,0.8,0.6,0.6,0.666667,0,0.8,NOVA_SERRANA,Aprov
1,0.6,0.6,0.6,1,0.875,0.7,NOVA_SERRANA,Aprov
1,0.7,0.6,0.6,0.888889,0,0,NOVA_SERRANA,Aprov
1,0.65,0.6,0.6,1,0.875,0.75,NOVA_SERRANA,Aprov
1,0.75,0,0,0,0,0,NOVA_SERRANA,Aprov
1,0.6,0.6,0.6,0.777778,0.875,0.7,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,0.666667,0.875,0.8,NOVA_SERRANA,Aprov
1,0.7,0.6,0.6,0.777778,0.875,0.6,NOVA_SERRANA,Aprov
1,0.75,0.6,0,1,0,0,NOVA_SERRANA,Aprov
0,0,0.6,0,0,0,0.75,NOVA_SERRANA,Aprov
1,0.7,0.6,0.6,1,0,0,NOVA_SERRANA,Aprov
1,0.8,0,0,0,0.875,0.75,NOVA_SERRANA,Aprov
1,0.65,0.6,0.6,0.888889,0.875,0.75,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,1,0.875,0.75,NOVA_SERRANA,Aprov
1,0.7,0.6,0.6,0.777778,0.875,0.75,NOVA_SERRANA,Aprov
0,0,0,0,0.944444,0.875,0.7,NOVA_SERRANA,Reprov
1,0.6,0.6,0.6,0.833333,0.875,0.7,NOVA_SERRANA,Aprov
1,0.7,0.4,0.6,0.888889,0.875,0.59,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,NOVA_SERRANA,Aprov
1,0.7,0.6,0.6,0.777778,0.875,0.6,NOVA_SERRANA,Aprov
1,0.6,0.6,0.6,0.611111,0,0.65,NOVA_SERRANA,Aprov
0,0,0,0,1,0,0,NOVA_SERRANA,Reprov
1,0.65,0.6,0.6,0.888889,0.875,0.6,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,NOVA_SERRANA,Aprov
1,0.7,0.6,0.6,0.611111,0,0.75,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,1,0.875,0.75,NOVA_SERRANA,Aprov
1,0.65,0.6,0.6,0.722222,0.875,0.75,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,0.944444,0.875,0.7,NOVA_SERRANA,Aprov
1,0.7,0.6,0.6,0.888889,0.875,0.7,NOVA_SERRANA,Aprov
0,0,0,0,0,0,0,NOVA_SERRANA,Reprov
0,0,0,0,0,0,0,NOVA_SERRANA,Reprov
1,0.8,0.6,0.6,1,0.625,0.7,NOVA_SERRANA,Aprov
1,0.7,0.6,0.6,1,0.875,0.8,NOVA_SERRANA,Aprov
1,0.7,0.6,0.6,1,0.875,0.59,NOVA_SERRANA,Aprov
1,0.65,0.6,0.6,1,0.875,0,NOVA_SERRANA,Aprov
1,0.8,0,0.6,1,0.875,0.7,NOVA_SERRANA,Aprov
1,0.65,0.6,0.6,1,0.875,0.75,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,1,0.875,0.7,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,0.888889,0.875,0.75,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,0.988889,0.875,0.68,URUCUIA,Aprov
1,0.8,0.4,0.4,0.933333,0.875,0.7,URUCUIA,Aprov
1,0.75,0.6,0.6,1,0.875,0.7,URUCUIA,Aprov
1,0.7,0.6,0.4,0.861111,0.875,0.68,URUCUIA,Aprov
1,0.8,0.6,0.6,0.988889,0.875,0.68,URUCUIA,Aprov
1,0.7,0,0,0.944444,0.875,0.7,URUCUIA,Aprov
1,0.7,0.6,0.4,0.933333,0.875,0,URUCUIA,Aprov
1,0.75,0.6,0.4,0.6,0.875,0.61,URUCUIA,Aprov
1,0.8,0.6,0.6,0.666667,0.875,0.6,URUCUIA,Aprov
1,0.8,0.6,0.6,0.888889,0.875,0.8,URUCUIA,Aprov
1,0.7,0.6,0.6,1,0.875,0.8,URUCUIA,Aprov
1,0.7,0.4,0.4,0.877778,0.875,0.61,URUCUIA,Aprov
1,0.8,0,0,0,0.875,0.75,URUCUIA,Aprov
1,0.75,0.6,0.6,0.888889,0.875,0.7,URUCUIA,Aprov
1,0.8,0.4,0.4,0.861111,0.875,0.58,URUCUIA,Aprov
1,0.8,0.6,0.6,0.888889,0.875,0.8,URUCUIA,Aprov
1,0.75,0.4,0.6,0.944444,0.875,0,URUCUIA,Reprov
0,0,0,0,0,0,0,URUCUIA,Reprov
1,0.8,0.6,0.6,0.944444,0.875,0.8,URUCUIA,Aprov
1,0.6,0.6,0.6,0.888889,0.875,0.6,URUCUIA,Aprov
1,0.75,0.6,0.6,0.888889,0.875,0.7,URUCUIA,Aprov
1,0.8,0.4,0.4,0.888889,0.875,0.75,URUCUIA,Aprov
1,0.7,0.6,0.6,0.777778,0.875,0.8,URUCUIA,Aprov
1,0.75,0.6,0.6,0.874444,0.875,0.7,URUCUIA,Aprov
1,0.8,0.6,0.4,0.888889,0.875,0.75,URUCUIA,Aprov
1,0.8,0.6,0,0.933333,0.875,0.7,URUCUIA,Aprov
1,0.8,0.6,0.6,0.814444,0.875,0.7,URUCUIA,Aprov
1,0.8,0,0,1,0.875,0.7,URUCUIA,Reprov
0,0,0,0,0,0,0,URUCUIA,Reprov
0,0,0.4,0,0.6,0.875,0.58,URUCUIA,Aprov
1,0.8,0,0,0.6,0.875,0.58,URUCUIA,Aprov
1,0.75,0.6,0.6,0.822222,0.875,0.61,URUCUIA,Aprov
1,0.7,0,0.4,0.933333,0.875,0.75,URUCUIA,Aprov
1,0.7,0.4,0.4,0.877778,0.875,0.67,URUCUIA,Aprov
1,0.75,0.6,0.6,1,0.875,0.63,URUCUIA,Aprov
1,0.6,0.6,0.6,0.777778,0.875,0.6,URUCUIA,Aprov
1,0.6,0.4,0.4,0.944444,0.875,0.59,URUCUIA,Aprov
1,0.75,0.6,0.6,0.888889,0.875,0.7,URUCUIA,Aprov
1,0.7,0.6,0.6,0,0.875,0.8,URUCUIA,Reprov
1,0.8,0.6,0.4,0.877778,0.875,0.67,URUCUIA,Aprov
1,0.75,0,0,0.933333,0.875,0.63,URUCUIA,Aprov
0,0,0,0,0,0,0,URUCUIA,Reprov
1,0.8,0.6,0.6,0.888889,0.875,0.7,URUCUIA,Aprov
1,0.8,0,0,0.777778,0.875,0.7,URUCUIA,Reprov
1,0.8,0.4,0.6,0.877778,0.875,0.58,URUCUIA,Aprov
1,0.7,0.4,0.4,0.988889,0.875,0.75,URUCUIA,Aprov
0,0,0.4,0,0,0,0,URUCUIA,Reprov
1,0.8,0.4,0.4,0.888889,0.875,0.75,URUCUIA,Aprov
1,0.7,0.6,0.6,0.888889,0.875,0.8,URUCUIA,Aprov
1,0.7,0.6,0.6,1,0.875,0.7,URUCUIA,Aprov
1,0.8,0,0,0.555556,0.875,0.7,URUCUIA,Reprov
1,0.7,0.6,0.6,0.944444,0.875,0.65,VARZEA_DA_PALMA,Aprov
0,0,0.6,0.6,0.888889,0.875,0.7,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0,0.888889,0,0,VARZEA_DA_PALMA,Reprov
0,0,0.4,0,0.944444,0.875,0.66,VARZEA_DA_PALMA,Aprov
1,0.5,0.6,0.4,0.944444,0.875,0,VARZEA_DA_PALMA,Aprov
1,0.5,0.6,0.6,0.944444,0.875,0.73,VARZEA_DA_PALMA,Aprov
0,0,0,0,0,0,0,VARZEA_DA_PALMA,Aprov
1,0.75,0.6,0.6,0,0.875,0.7,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,0.777778,0.875,0.75,VARZEA_DA_PALMA,Aprov
1,0.75,0.6,0.6,0.888889,0.875,0.7,VARZEA_DA_PALMA,Aprov
1,0.75,0.6,0.6,0.944444,0.875,0.66,VARZEA_DA_PALMA,Aprov
1,0.75,0.4,0,0.944444,0.875,0.7,VARZEA_DA_PALMA,Aprov
1,0.75,0.6,0,0.944444,0.875,0.7,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,0.888889,0.875,0.7,VARZEA_DA_PALMA,Aprov
1,0.7,0.6,0.6,0.944444,0.875,0.65,VARZEA_DA_PALMA,Aprov
1,0.75,0.6,0.6,0.833333,0.875,0.73,VARZEA_DA_PALMA,Aprov
1,0.7,0.6,0.6,1,0.875,0.65,VARZEA_DA_PALMA,Aprov
0,0,0,0,0,0,0,VARZEA_DA_PALMA,Reprov
1,0.8,0.6,0.6,0.833333,0.875,0.7,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,1,0.875,0.75,VARZEA_DA_PALMA,Aprov
0,0.7,0.6,0.6,0.777778,0.875,0.73,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,0.944444,0.875,0.7,VARZEA_DA_PALMA,Aprov
1,0.7,0.6,0.6,0.944444,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,0.888889,0.875,0.75,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,0.944444,0.875,0.7,VARZEA_DA_PALMA,Aprov
1,0.7,0.6,0.6,1,0.875,0.65,VARZEA_DA_PALMA,Aprov
1,0.8,0,0,1,0.875,0.75,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,0.944444,0.875,0.7,VARZEA_DA_PALMA,Aprov
1,0.7,0.6,0.6,0.833333,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.8,0.4,0.6,1,0.875,0.75,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,0.944444,0.875,0.75,VARZEA_DA_PALMA,Aprov
1,0.5,0.6,0,0.555556,0.875,0.6,VARZEA_DA_PALMA,Reprov
1,0.8,0.6,0,0,0.875,0.73,VARZEA_DA_PALMA,Aprov
1,0.8,0.4,0.6,0.944444,0.875,0.75,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,0.888889,0.875,0.75,VARZEA_DA_PALMA,Aprov
1,0.75,0.6,0.4,1,0.875,0.66,VARZEA_DA_PALMA,Aprov
1,0.75,0.6,0.6,0.888889,0.875,0.66,VARZEA_DA_PALMA,Aprov
0,0,0.6,0,0.888889,0,0,VARZEA_DA_PALMA,Reprov
1,0.8,0.6,0.6,1,0.875,0.75,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,1,0.875,0.7,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,0.722222,0,0,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,1,0.875,0.75,VARZEA_DA_PALMA,Aprov
1,0.7,0.6,0.6,0.888889,0.875,0.8,VARZEA_DA_PALMA,Aprov
1,0.75,0.6,0.6,0.888889,0.875,0.7,VARZEA_DA_PALMA,Aprov
1,0.7,0.6,0,1,0.875,0.7,VARZEA_DA_PALMA,Aprov
1,0.5,0.4,0.6,0.777778,0.875,0.73,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,0.888889,0.875,0.75,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,0.944444,0.875,0.7,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,1,0.875,0.73,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,0.888889,0.875,0.75,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.6,0.944444,0.875,0.7,VARZEA_DA_PALMA,Aprov
1,0.8,0.6,0.4,0.944444,0.875,0.75,VARZEA_DA_PALMA,Aprov
0,0,0,0,0,0,0,NOVA_SERRANA,Reprov
1,0,0.6,0.4,0.888889,0.875,0,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,1,0.75,0,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,1,0.75,0.8,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,1,0.75,0,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,NOVA_SERRANA,Aprov
1,0.8,0,0.6,1,0.75,0.8,NOVA_SERRANA,Aprov
0,0,0,0,0,0,0,NOVA_SERRANA,Reprov
1,0.8,0.6,0.6,1,0.75,0.8,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,0.888889,0.75,0.8,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,0.888889,0.75,0.8,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,0.888889,0.75,0,NOVA_SERRANA,Aprov
0,0,0,0,0,0,0,NOVA_SERRANA,Reprov
1,0.8,0.6,0.6,1,0.75,0.8,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,1,0.75,0.8,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,1,0.75,0.8,NOVA_SERRANA,Aprov
0,0,0,0,0,0,0,NOVA_SERRANA,Reprov
0,0,0,0,0,0,0,NOVA_SERRANA,Reprov
0,0.8,0,0.6,0.888889,0,0,NOVA_SERRANA,Reprov
1,0.8,0,0,0.777778,0.75,0,NOVA_SERRANA,Reprov
1,0.8,0.6,0.6,1,0.75,0,NOVA_SERRANA,Aprov
1,0.8,0.6,0.4,0.888889,0,0,NOVA_SERRANA,Aprov
1,0.8,0,0.6,1,0.75,0.8,NOVA_SERRANA,Aprov
0,0,0,0,0,0,0,NOVA_SERRANA,Reprov
1,0.8,0,0.6,1,0.875,0.8,NOVA_SERRANA,Aprov
1,0.8,0.4,0.4,0.888889,0.75,0,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,1,0.75,0.8,NOVA_SERRANA,Aprov
1,0.8,0.6,0.4,0.777778,0.75,0.8,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,1,0.75,0.8,NOVA_SERRANA,Aprov
0,0,0,0,0,0,0,NOVA_SERRANA,Reprov
1,0.8,0.6,0.6,1,0.75,0.8,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,1,0.75,0.8,NOVA_SERRANA,Aprov
1,0.8,0,0.6,1,0.75,0.8,NOVA_SERRANA,Aprov
1,0.8,0.4,0.6,0.888889,0.75,0,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,1,0.75,0.8,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,1,0.875,0.8,NOVA_SERRANA,Aprov
1,0,0.6,0.6,0.777778,0.75,0,NOVA_SERRANA,Aprov
0,0,0,0,0,0,0,NOVA_SERRANA,Reprov
0,0,0,0,0,0,0,NOVA_SERRANA,Reprov
1,0.8,0.6,0.6,1,0.75,0.8,NOVA_SERRANA,Aprov
1,0,0.6,0.6,1,0.75,0,NOVA_SERRANA,Reprov
1,0.8,0.6,0.6,1,0.75,0,NOVA_SERRANA,Aprov
1,0.8,0.6,0,1,0.75,0.8,NOVA_SERRANA,Aprov
1,0.8,0.6,0.4,1,0.75,0,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,1,0.75,0.8,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,1,0.875,0.7,NOVA_SERRANA,Aprov
1,0.8,0.6,0.6,1,0.75,0.8,NOVA_SERRANA,Aprov
1,0,0.6,0.4,0.888889,0.75,0.8,NOVA_SERRANA,Aprov
1,0.7,0.6,0.6,1,0.875,0.7,BURITIS,Aprov
1,0.7,0.6,0.6,0.777778,0.875,0.7,BURITIS,Aprov
1,0.7,0.6,0.6,1,0.875,0.7,BURITIS,Aprov
1,0.7,0.6,0.6,1,0.875,0.7,BURITIS,Aprov
1,0.7,0.6,0.6,1,0.875,0.7,BURITIS,Reprov
1,0.7,0.6,0.6,0.888889,0.875,0.7,BURITIS,Aprov
1,0.7,0.4,0.6,1,0.875,0.7,BURITIS,Aprov
1,0.7,0.6,0.6,1,0.875,0.7,BURITIS,Aprov
1,0.7,0.6,0.6,1,0.875,0.7,BURITIS,Aprov
1,0.7,0.6,0.6,1,0.875,0.7,BURITIS,Aprov
1,0.7,0.6,0.6,1,0.875,0.7,BURITIS,Aprov
1,0.7,0.6,0.6,1,0.875,0.7,BURITIS,Aprov
1,0.7,0.6,0.6,1,0.875,0.7,BURITIS,Aprov
1,0.7,0.4,0,0,0.875,0.7,BURITIS,Reprov
1,0.7,0.4,0.6,1,0.875,0.7,BURITIS,Aprov
1,0.7,0,0.6,1,0.875,0.7,BURITIS,Aprov
1,0.7,0.6,0.6,1,0.875,0.7,BURITIS,Aprov
1,0.7,0.6,0.6,0,0.875,0.7,BURITIS,Reprov
1,0.7,0.6,0.6,1,0.875,0.7,BURITIS,Aprov
1,0.7,0.6,0.6,1,0.875,0.7,BURITIS,Aprov
0,0,0,0,0,0,0,BURITIS,Reprov
1,0.7,0.6,0.6,1,1,0.7,BURITIS,Aprov
1,0.7,0.6,0.6,1,0.875,0.7,BURITIS,Aprov
1,0.7,0.6,0.6,1,0.875,0.7,BURITIS,Aprov
